author,date,review,score
Jaehoon Kim,2022년 9월 15일,캐릭터 하나하나 개성있고 이쁘네요  늦게 게임을 알게 되어 이제 시작하지만 재미있어요 ,5
SOL,2022년 9월 15일,세계관 컨셉이 넘 이쁨    브금도 좋음,5
TH Y,2022년 9월 15일,식물키우는 느낌으로 꾸준히만 하면 큰 과금없이 컨텐츠 다 즐길수있음  물론    는 제외  그리고 디렉터가 유저친화적이라 옆동네 게임들보다 맘편하게 즐길 수 있음,5
피스,2022년 9월 15일,다 좋은데  성 안뜨는게 거의 억까급이라  ,4
성현지,2022년 9월 14일,쩝  ,5
대충 잘지은 이름,2022년 9월 14일,게임 운영은 용하형처럼 ,5
파시사,2022년 9월 14일,넥슨    ,1
태식이,2022년 9월 14일,김용하 탈모,5
???,2022년 9월 13일,너무 재미있어요   ,5
JS M,2022년 9월 13일,이거하다 말딸 갔다왔더니 넥슨이 다시보니 선녀같다 ,5
해수니,2022년 9월 13일,플레이타임  시간했던 유저인데요 제가 여러계정을해서 어떤계정인지는 까먹었는데 계정이 사라졌어요   도움받을수있을까요     마지막으로한지가   달정도 지난거같아요,5
눈눈,2022년 9월 13일,이게 게임이지,5
컵버터,2022년 9월 13일,리세  시간 했는데   분하고 삭제함 개노잼,1
멜론,2022년 9월 13일,참 역겹네요,1
June Kim,2022년 9월 13일,어느정도의 현질 없이는 넘을 수 없는 벽은 있다곤 하지만 가챠겜에 무과금이 더 말이 안되긴 함    그렇다고 무과금유저가 못즐길겜도 아님 리세도 가능하고 시간만 충분히 들이면 할만한 겜임   게임성도 좋고   덕저격캐들도 귀엽고 스토리도 좋음 밝고 건전한겜 한번 찍먹 추천하고 시작할때 뉴비팁 꼭 찾아서 읽으셈 세리카쟝 최고다   ,5
박성진(박성진),2022년 9월 13일,굿 ,5
minho park,2022년 9월 13일,나쁘진 않으나 뽑기 확률 창렬 엯시 돈슨,3
김우석,2022년 9월 12일,청휘석 수급이 어렵고 한정 캐릭터도    은 좀 많은거 같음 이벤트 다 참여하고 총력전도 다 해서 하나 뽑았다 하면 다음에 사기캐 나오네 이건 뭐 답 없지 결장 이기지도 못하는데 기한한정 사기캐 때문에,3
Rupes Bubonis,2022년 9월 12일,전투는    개노잼임  걍 스토리 보거나 잘 뽑힌 여캐들 감상할 목적으로 하는 겜 ,3
란슬롯,2022년 9월 12일,로그인 할려고 앱사용 중지 하면서 튕깁니다 기종은 엘지윙,1
숨쉬기장인,2022년 9월 12일,오우노우 용하,5
el gato,2022년 9월 12일,폰을 껐다가 키면 소리가 안나네요 해결할수 있는 문제라면 해결해주시면 감사하겠습니다,4
인생종말론자,2022년 9월 12일,수상할정도로 밝고 건전한겜,5
Samuel Tae,2022년 9월 12일,대한민국 씹덕게임 원탑,5
김성섭,2022년 9월 12일,진짜로 재밌는겜임 최근들어서 이렇게 재밌는게임은 없어서 너무 마음에 듦 각 상성에 따라서 전투하는것도 새롭고 캐릭터 디자인이 예쁘게 나와서 좋음 요즘들어선 이 게임만 하는데 별로 질리진 않음 그런데 아쉬운점이 레벌업이 갈수록 너무 지체되서 스테이지를 못깨거나 이벤트에서도 스테이지를 못깨서 못하는 경우가 있음 그리고 버그인지는 모르겠는데 게임을 하다가 잠깐 홈버튼 누르고 다시 들어가면 소리가 안나오는 버그같은게 있어서 살짝 귀찮음 그래도 너무 재밌는 게임이라서 좋음 파이팅하세요   ,5
정기헌,2022년 9월 12일,그냥 모든게 완벽한 게임,5
원시,2022년 9월 12일,최 고,5
엄해식,2022년 9월 11일,와카모     왜케 안나오냐   ,5
이승준,2022년 9월 11일,지금까지 계속 해봤지만 재밌습니다,5
두둡비,2022년 9월 11일,다 조잡함  기본적으로 스킵 누르는 뜻이 뭔지모르는 것 같음  스킵 눌러도 의미가없음 특히 뽑기에서 심함  최대가  별이라 개인적으로 별로임  챠라리            하거나  별까지 만드는게 소장욕구늘릴듯,1
폴의주먹,2022년 9월 11일,해외 사용 불가,1
글씨,2022년 9월 11일,친구추가 기능이생기면 좋겠다 뽑기확률 주작게임     가   뽑해도  성 개도안나옴 갓겜임,5
게임하는우주,2022년 9월 11일,와카모 픽업  픽뚫너무한거 아님니까     결국 못뽑았다고요         ,5
베개,2022년 9월 11일, 차 패스까지 기다린다,5
배고픈공룡 (개굴소년),2022년 9월 10일,잘하고 있는데 갑자기 카페 갔다가 로비로 올때마다 화면에                                        문구가 떠서 불편하네요 이것만 고치면  점 인듯,4
프리카파 (니망),2022년 9월 10일,   뽑 흐에엥,5
이이,2022년 9월 10일,몰루,5
귀찮아도귀찮아,2022년 9월 10일,용하형 블루아카는 밝고 건전해서 너무 좋아요 사랑해 짱짱,5
우리집혜지,2022년 9월 10일,말이 필요한가   용하형 ,5
0 3,2022년 9월 10일,와카모 섹스,5
김형근,2022년 9월 10일,굳,5
강태완,2022년 9월 10일,정말 재밋게 했던 게임인데 제가 구글계정으로 플레이하는데 왜 다시 들어가니가 제가 했던거 다 사라지고 튜토리얼부터 하나요    진짜 억울하네요    정말 좋아했던 게임인데  구글계정이 삭제된 것도 아니고 딱히 손댄것도 없는데 왜 그러죠   그렇다고 고객샌터에 문의하니까 게임 로그인해야 알 수 있는    가 필요하다하고 어쩌란건가요,1
박세인,2022년 9월 10일,나 진짜 열심히 하고 싶은데 픽업운이 안 따라주네,2
우영,2022년 9월 9일,넥슨이 손만대면 확률조작은 당연한거같네요  랜덤동일확률 아닙니다   일동안 리세했는데 구린것만 계속나옵니다 ,1
와인,2022년 9월 9일,넥슨 컴퍼니  이거 넥슨 게임임  아니 넥슨인데 와   넥슨 게임같지가 않음 현질유도가 이렇게 없고 무과금 과금러 모두 만족할만한 게임이에요,5
채호,2022년 9월 9일,김용하 그는 신이야,5
김세빈,2022년 9월 9일,선생님이 친절하고 학생들이 이뻐요    ,5
권민기,2022년 9월 9일,게임 운영이나 이벤트  혜택 모두 좋습니다  근데 게임을 완전히 끄는게 아닌 홈버튼을 눌렀다가 다시 켜져있는 게임으로 들어오게되면 소리가 아예 안들립니다   이 부분 개선해주시면 감사하겠습니다 ,5
hanson Lee,2022년 9월 9일,제작자 신,5
신윤상,2022년 9월 9일,굳,5
? B,2022년 9월 9일,   만 질르고 가챠 돌렸는데 인권캐 슌 히비키 아코랑 애정픽 아루 히나 안줌,1
혁이,2022년 9월 9일,밖에서 할 수 없는 모바일겜  방문닫고 컴퓨터로만 해야하는 갓겜 ,5
존스미스,2022년 9월 9일,페스같은 소리하고있네   성확률  퍼         번에서 하나가 안나오는데 무슨   이전에 리세할 때도 그렇고 오래 쓰거나 평가 좋은 캐릭터는 절대 안주더라   퍼가 맞나  동일한 확률인거 맞나 ,1
마이에브섀도우,2022년 9월 9일,재밌네요  캐릭터성이나 세계관이나 스토리 몰입도 되고    도 넥슨 게임인 거 치곤 낫베드고요      튕김 버그 해결된 후로는 전반적으로 다 만족하고 있습니다 ,5
레사,2022년 9월 9일,제가 하면서 이게임에서 제일 불만스러우건 가챠랑 그리고    가 제일 좀 그렇습니다 왜냐하면 분명히 픽업 가챠를 하는데 픽뚫이 너무 자주 일어남 그래서 확률 좀 어떻게 해주던가 하면 어떻게 해결 할 수 있겠음 다음     문제인데   가 너무 멍청하게 게임함 심지어 내가 조작 할 수가 없어 이길것 못 이기는 경우도 좀 있어서 많이 짜증남 이거 왜에는 스토리랑 게임 캐릭터가 진짜 좋아서 보눈 맛이 남 더빙도 추가하면 좋겠음    ,4
르키버,2022년 9월 9일,난 말한다 갓겜,5
프록시마,2022년 9월 8일,이번 업뎃이후로 계속 아무 이유 없이 게임이 꺼집니다 고쳐주셨으면 좋겠습니다,4
서재은,2022년 9월 8일,노노미 슴가 개크다,5
채설,2022년 9월 8일,김용하는 신이다  ,5
릍,2022년 9월 8일,운영의 신 김용하,5
이루디,2022년 9월 7일,괸춘   ,3
초코카레,2022년 9월 7일,넥슨은 계속 이딴식으로 운영하고 블라인드에 이상한 글써대는 직원관리 안할거면 게임업계 손떼고 도박사업이나 비트코인 사업 하시고요 블루아카는 그냥 요스타에 넘기세요  운영못하는거 볼바에야 차라리 번역 못하는거 보는게 더 낫네요,5
Tkg09,2022년 9월 7일,복귀 유저입니다 오랜만에 우리 딸들 보려옴,5
인권,2022년 9월 7일,김용하그는신인가 ,5
루뮤,2022년 9월 7일,김용하는 신이다,5
ᄌᄉᄉᄌ,2022년 9월 7일,오래오래 게임하고싶어요,5
김창영,2022년 9월 7일,이게임의 앞날이 용하형의 머리같이 빛나길,5
콩진호,2022년 9월 7일,대처를 잘해서 다시 점 드립니다,5
급진그림파,2022년 9월 6일,정말 최고의 게임입니다  ,5
정지우,2022년 9월 6일,갓겜,5
최준경,2022년 9월 6일,이정도면 갓겜이다,5
칫온,2022년 9월 6일,게임하지도 않는 사람 끌고와서 별점테러하고는 이게 다 게임을 위하는거라고 개소리하는 분들은 제발 뒤져주세요   ,5
김의수,2022년 9월 6일,외쳐 킹갓용하 감사 압도적 감사  ,5
김뗑컨,2022년 9월 6일,자라나라 머리머리 김용하 머리카락 뾰로롱,5
강규태,2022년 9월 6일,용하 그는 신이야   ,5
김형채,2022년 9월 6일,말딸보단 낫다,4
Haden Y,2022년 9월 6일,갓운영 하지만 여전히 스킵버튼 너무 불편함,4
손성의,2022년 9월 6일,용하형 그는 신이야     ,5
mate Stale,2022년 9월 6일,꿀잼,5
LikeIt!,2022년 9월 6일,너무 혜자다 하하,3
치퀸,2022년 9월 6일,정말 재미있는 게임입니다 최근에 가장 열심히 하는 게임인데 모집 포인트는 유지가 되거나 혹은 원하는  성 캐릭터를 확정적으로 얻을 수 있으면 좋을 거 같아요 솔직히 모집 포인트 다모으면      청휘석인데 이 정도는 해줄 수 있다고 생각합니다,5
JAGUAR,2022년 9월 6일,예고없는 재연장점검  대책없는 운영으로 유저들에 손해 끼치고 꼴랑   연차 라고 말하고  성뽑기권 분 재화로 퉁치려는 운영진  캐릭터  스토리가 매력적이네 이런거 다 집어치우고 운영하는 꼬라지 하나만으로도 평점  점도 아까움  ,1
새스란,2022년 9월 6일,밧데리 빨아먹는건 여전하지만    센세는 참회하였읍니다  갓겜,5
졸린사람,2022년 9월 6일,총   시간 점검 실화냐 ,5
정지훈,2022년 9월 6일,다 좋은데 키우는게 너무 빡세,5
강형권,2022년 9월 6일,너무 이쁘고 건전해서 그 중독성에 못끊음,5
안수민일껍니다,2022년 9월 6일,울애들 얼굴이 가장 재밌음,5
20년도전역자,2022년 9월 6일,주변 게임들 터지는거보고 이 게임이 최고라고 느꼈습니다,1
그림쟁이북,2022년 9월 6일,신 그는 용하인가,5
노키,2022년 9월 6일,스토리 더빙 더빙을 내놔       ,5
アイリア아이리아,2022년 9월 6일,블루아카 갓겜이에영,5
윤준혁,2022년 9월 6일,다 좋습니다 다 좋은데   이벤트때 게임 난이도를 조금 낮춰주시면 좋겠습니다 스토리는 언제든 볼수 있지만 이벤트때의 스토리는 지나가면 보질 못하니 이런점만 개선해주시면 좋을거 같아요,5
31키메라,2022년 9월 6일,긴금점검 뭐죠 ,1
류류컴퍼니,2022년 9월 6일,건전하곸    안전하곸    밝은게임    진짜 좋네욬     ,5
정수기,2022년 9월 6일,제 아내를 만나게 해주셔서 감사합니다 ,5
김형준,2022년 9월 6일,너무 좋아요,5
배장환,2022년 9월 6일,하지마셈,1
Sarin,2022년 9월 6일,신 그는 김용하인가 ,5
성예문,2022년 9월 6일,솔직히 컨텐츠 추가 속도는 조금 느린감이 있다고 느껴지긴 합니다  하지만 가장 중요하다고 생각할 가챠와 재화에 대해서는 가챠는 좀 매울지라도 청휘석 수급은 부지런하게만 한다면 월정액 선에서 한정들은 어찌저찌 주워갈 수 있는것 같습니다  물론 초반엔 총력전 청휘석 수급이 어렵고 이런 저런 불편함은 있겠지만 충분히 시간을 쏟으면 콜랙터는 쉽지 않아도 저과금으로도 할만 하다고 생각합니다,5
Do-hyeong Kim,2022년 9월 6일,로딩이 오래걸려도 한번 로딩 끝나면 다른거 하다 와도 좀 켜져있으면 좋으련만 좀만 뭐 하다 오면 이미 꺼져있음        점유율 개선만이라도 좀 어떻게해봐요  엔진을 어떤걸 쓰신거에여    도데체     펄어비스에서 인력을 빼와서 자체엔진이라도 만들어봐요     ,5
정영훈,2022년 9월 6일,뽑기 할때 좋은게 많이 뜨네요,5
사케(미캉),2022년 9월 6일,항상 재밌게합니다 ,5
야토가미토카,2022년 9월 6일,와카모 업데이트후 유투브 알람이나 재난 관련 문자가 올 경우에 갑자기 게임 소리가 안 들립니다  그래서 하다가 재시작하는 경우가 잦습니다  빠른 조치부탁드립니다 ,4
멀티벌스,2022년 9월 6일,튜얼이 너 길어요  ,1
심심멸망,2022년 9월 6일,빛용하 그는신인가  일섭과는 차원히 다른 우마이,5
r E,2022년 9월 6일,재미있다 고로 추천한다,5
Priam/출석,2022년 9월 6일,거지같은 말딸 버리고 여기 정착하겠습니다 ,5
술새우(reserve storage),2022년 9월 6일,재밋당,5
전장맛집_모양이고히또,2022년 9월 6일,용하형은 진짜 전설이다 이게임에 처음으로    단위로 질렀는데 하나도 안아깝습니다 흑흑,5
이준영,2022년 9월 6일,김용하 그는 신인가,5
K,2022년 9월 6일,정말 건전하고 밝은 게임인데     ,5
전기수,2022년 9월 6일,스토리 좋와요,5
김민룡,2022년 9월 6일,정말 갓겜입니다 ,5
이승빈 (스피카),2022년 9월 6일,그냥 다른 게임하고 할거 없으면 블루 아카이브을 하세요,5
쵸비역체미,2022년 9월 6일,굿,5
눈_눈ᅮᄂ,2022년 9월 6일,잼남,5
35년생김춘복,2022년 9월 6일,김용하는 신이고 무적이다,5
정승수,2022년 9월 6일,굿,5
GrayN,2022년 9월 6일,잼씀,5
초강,2022년 9월 6일,용하신님 저에게 와카모를 주십시오,5
김명석,2022년 9월 6일,캐릭터도 이쁘고 스토리도 재미있고 좋았습니다 ,5
한석근,2022년 9월 6일,사료 꿀꿀 사료 꿀꿀,5
양진호,2022년 9월 6일,건전한 게임,5
이동호,2022년 9월 6일,넥슨치고 왠일로 이런 제대로된 컬쳐게임이 있지 싶을 정도로 다른 게임에 비해 차별성이 있어보인다 그러나 육성의 허들과 구성이 조금 헤비하다 좀 더 쉽고 간편한 육성을 위해 추가 이벤트와 방식을 조금 다른 방향으로 개척해 나아가보이는게 오히려 이 게임에선 발전 가능성이 크게 있어보인다 결론 컬쳐쪽은 거의 흠 잡을게 없는데 게임성이 조금 아쉽다 추가로 아쉬운건 이게 무슨 아이템이고 어디다가 쓰는지 뉴비들의 입장에선 설명이 크게 부족하다 아이템 클릭시 무슨 용도인지 보려면 직접 아이템에 들어가서 봐야하는건 감점이다 크게 느껴진건 아무래도 육성할 때와 제조할 때 그 부분이 크게 드러나는 것 같다 이게 어디다가 쓰이는지 추가 설명 도움말이 필요하다 또한 캐릭터 육성에서 신비같이 타입이 나오는데 뉴비들은 이걸 바로 알 방법이 없다 신비라고 적힌 곳에 도움말 버튼 추가하고 속성마다 무슨 효과인지좀 추가해줬으면 좋겠다,5
여은,2022년 9월 6일,좋은 점으로는 일정한 그림체와 몰입감 있는 스토리  인연 스토리가 있다  사실 리뷰를 쓰는 이유는 충고할 점을 쓰고싶었는데 먼저 최적의 조합을 짜는데 너무 많은 조건이 있음    스킬의 형태  공격 상성  방어 상성  학원  전장의 조건을 전부 부합하는 학생을 찾는 것은 그냥 불가능이고 대부분의 캐릭터가 태 성이라 전장과 적 상성에 맞는 조합을 맞추는 게 쉽지 않음  게임 설계는 어느정도 조건이 안 맞아도 되도록 설계된 것은 다행이나 가장 아쉬운 건 전장 상성임  야전  시가전  실내전을 돌리는데 왜 달라야 하는지 납득이 안 됨  야전은 서로 대치하면서 치열한 참호전을 하고  시가전은 복잡한 시내와 건물 사이사이로 엄폐하면서 고층에서 공격해오는 적을 물리치고  실내전이면 좁은 복도에서 화려한 근접 격투나 제한된 화기를 쓰면서 인질을 구출하는 정도의 임무 목표가 있으면 좋겠는데 그냥 죄다 똑같은 전장과 임무 방식이 뭘 위해 존재하는 건지 모르겠음 ,3
Hanbyeol Seo,2022년 9월 6일,이시대에 가장 밝고 건전한 갓  겜 ,5
HaoN,2022년 9월 6일,우리가 쓴 돈이 하꼬버튜버 계좌로 들어가는데도 계속 할거야  ,5
카루,2022년 9월 6일,서브게임으로 즐기기에는 완벽한게임이라고 생각해요 퀄리티가높은 메모리얼   시간을 할애하지 않아도되는 간단한숙제   매력적인 캐릭터등등 서브컬쳐를 즐기는 사람이라면 완벽한 게임이지만 악랄한 가챠    등으로 수집욕이강한쪽인 분들은 고민좀 해보시는게   이런 게임에 익숙한분들한테는 추천 그렇지 않은 분들은 고민해보시길 전 재밌게 플레이중,5
김호연,2022년 9월 6일,아 제발요,5
스호이,2022년 9월 6일,확률 존망   힘들게 청휘석 모아서 돌려도 뽑는게 극악이네 레알   안그래도 애들 키우기 재료 수급도 빡쎄죽겠는데   ,3
ming,2022년 9월 6일,맛있음,5
정윤수,2022년 9월 6일,재밌네요,5
루루,2022년 9월 6일,용하형 항상 사랑해 ,5
엄휘식,2022년 9월 6일,    업데이트 이후로 전혀 게임에 접속할 수 없습니다  기종은 노트    이고 와이파이 데이터 모두 사용해봤지만 게임에 접속하면  업데이트가 추가되었으니 신규 버전을 다운해달라는 내용만 나옵니다,5
임준성,2022년 9월 6일,자고로 신앙이란      갓용하 믿습니다,5
Yeong-hu Jeong,2022년 9월 6일,왜    ,5
낫띵,2022년 9월 6일,용하형 사랑해,5
에어스타,2022년 9월 6일,갓겜 플레이 시간이 짧은 것만 빼면 완벽,5
니고이아로,2022년 9월 6일,이쁘네요,5
Heunghwan KIM,2022년 9월 6일,찐 재미짐   ,5
햇벼리,2022년 9월 6일,갓겜,5
김주호,2022년 9월 6일,   리뷰  성 이하론 댓글도 달기 귀찮은가보네 웃겨서  성 달았다 이건 보려나,5
김이즈,2022년 9월 6일,김용하 사랑해  ,5
책읽어주는사람,2022년 9월 6일,오홍홍 조아요옹  다만 청휘석 수급처를 좀더 늘려주 었으면 하는 바램이 있네요  게임의 주 수입원인걸 모르는건 아니지만     가난한 자들은 가챠하기 참 힘들다는거   ,5
이창배,2022년 9월 6일,블 루 아카이 브,5
righ Sett,2022년 9월 6일,네루 버프 해줘 벅벅,5
문정혁,2022년 9월 6일,우리도    연차를 받는다니 김용하 지지해,5
진서,2022년 9월 6일,갓 겜,5
EXP,2022년 9월 6일,몇 안되는 잘 만든 국산 게임,5
PumpkinHead,2022년 9월 6일,돈슨이 정신을 차렸다  분재게임이라 밋밋한 맛이 있지만 캐릭에 애정이 있다면 접을 일이 없을 듯  이번 와카모가 추가된다  존엄캐이다  무료뽑기도 점 퍼주는 편  신규 복귀유저 업뎃끝나고 시작해도 될 듯,4
ᄋᄋ,2022년 9월 6일,제발 아코 히비키 들고가,5
몰라도댐 (콜디아),2022년 9월 6일,갓겜,5
오태곤,2022년 9월 6일,용하형님 사랑합니다,5
JunHyun Kim,2022년 9월 6일,최고의게임,5
구름,2022년 9월 6일,게임이 친절하고 사장님이 맛있어요,5
찹쌀떡,2022년 9월 5일,귀엽다,5
이호준,2022년 9월 5일,이런 류의 게임은 처음인데  상당히 좋네요  어느 정도냐면  매일 히나 생각이 들 정도입니다,5
HW A,2022년 9월 5일,출시때부터 지금까지 계속 하고있습니다  저는 무과금이지만 한정 학생들을 모두 보유하고 있습니다  그만큼 청휘석을 많이 주기 때문에 무과금도 충분히 할만한 게임이라고 생각합니다  다만 넘쳐나는 골드를 효율적으로 사용할 수 있는 컨텐츠와 빠르고 쾌적한 게임을 위한 편의성 패치를 해주시면 더 좋을 것 같습니다 ,5
River Henri,2022년 9월 5일,천천히하기 좋은 게임이네요 ,5
유크(유크),2022년 9월 5일, 성 뜰 확률이   번에    머리카락 갯수만합니다,3
CheolYeong Jeong (정철영),2022년 9월 5일,용하형 고마워요,5
몰?루,2022년 9월 4일,용하는 신이야,5
diggu79ify,2022년 9월 4일,누가 말 키우냐  학생 키우지    젠장 용하형 뭐냐고  ,5
redjoker,2022년 9월 4일,갓겜,5
비화,2022년 9월 4일,카카오보단 나은것같기도하고,5
박성호,2022년 9월 4일,꼭해라,5
Kabing,2022년 9월 4일,소비자의 니즈를 정확히 알고있는 인재들의 작품,5
blue glue,2022년 9월 3일,안전한 게임,5
안석철,2022년 9월 3일,할만하노 넥슨 증신 나가지말어 두지기 싫우먼,5
쫑렉,2022년 9월 2일,재미 있습니다  일러 좋습니다  그런데 컨텐츠가 없습니다  할게 없어요  솔직히 스토리도 텍스트 뿐이라 집중도 안되고 처음은 재미있게 했죠   하면 할수록 할게 없어서 걍 재미가 없어요  재미있는데 없는게    그래서 계속할지 말지 진짜 고민중이에요   할 컨텐츠 다 했으니깐 ,4
앤 크림쿠키,2022년 9월 2일,용하형 사랑해 형밖에 없어,5
d t,2022년 9월 2일,을질,1
re ch,2022년 9월 2일,말딸을 보니 정말 갓겜이었다  ,5
1 3,2022년 9월 2일,굿 겜,5
솔린,2022년 9월 2일,몰 루,5
ON SHI,2022년 9월 1일,이대로만 갑시다 ,5
포코우아아앙,2022년 9월 1일,백그라운드 다운로드를 지원함 갓겜,5
뀨우,2022년 9월 1일,그래 니들이 선녀다,4
雪代無名,2022년 9월 1일,좋습니다,5
멜크,2022년 8월 31일,잼씀,5
킹존슨,2022년 8월 31일,어제설치하고 시작했는데 진짜 최고의 퀄리티를 가진 웰메이드 게임인거같네요  리니지같은 쓰레기 게임하고는 비교가안됨,5
랑켄,2022년 8월 31일,갓갓겜 아직까지 컨텐츠가 총력전 밖에 없어 조금은 부족할 지언정 캐릭터들의 매력 앞으로 컨텐츠 추가될 계획등 미래가 밝은 게임 다만 게임 하나로 끝낼것이 아니라    자체가 좋은 게임이라서 다양하게 확장해 줬으면 좋겠다는게 생각이고 최종 목표는 역시 애니이길 바라며,5
최종원,2022년 8월 31일,말딸보다 훨씬 천사다,4
error주전자,2022년 8월 31일,내 자식들이   명이나 넘지요 홀홀,5
田中,2022년 8월 31일,기무용하 그 는 카미사마,5
김아얀,2022년 8월 31일,갓겜에 빛나는 블루아카이브 크흐 용하형 사랑해요,5
dong kyun lee (Leebull),2022년 8월 31일,야점,5
사잔카,2022년 8월 31일,말딸 때문에 접었고 말딸 때문에 돌아온다 ,5
Ssang sup Gyun,2022년 8월 30일,인생 ,5
호두오너,2022년 8월 30일,이 리뷰를 이제 작성하다니   선생 실격입니다 일섭만 있었을때 잠깐 해봤었는데  정말 재미있고 퀄리티 좋은 게임이라고 느꼈습니다 사실 넥슨 분들이 운영을 하신다고 들었을때 조금 불안했었는데  선입견이 참 무섭구나 생각이 듭니다  놀랄 정도로 빠른 의견수용  무과금도 살수 있는 환경을 조성해주는 운영과 많은 사료 항상 감사합 니다 주시는게 저같은 무과금에게 많이 힘이됩니다 로 정말 출시 하고부터 하루도 안빠지고 들어가고 있는것 같네요 좋은 운영에 감사드리고 앞으로도 잘부탁드리겠습니다 ,5
이상훈,2022년 8월 30일,몰 루,5
르카릉,2022년 8월 30일,흠      넥슨겜 접은지 언 년    다시 한국게임 하게만든    ,4
2학년 2반 2번 권예윤,2022년 8월 29일,이것은 게임이아닙니다 ,1
시바견 좋아,2022년 8월 29일,몰 루,5
김불편,2022년 8월 29일,똥겜 유사겜 일반겜 굿겜 블루아카이브 갓겜,5
겨울나기,2022년 8월 29일,구  ,5
KP FILMS,2022년 8월 29일,모바일겜 유일하게  년째 하는중 굳이 과금 안해도 되고 직장인들이 하기 아주 알잘딱한 하루 플레이 타임이   분정도 총력전  이벤트시에만 좀 더 하면 됨   가 유저랑 소통하며 운영중인게 제일 맘에 듦,5
윤한결,2022년 8월 29일,말이 필요 없는 갓벽한 겜      재화도 넉넉하긴 한데   무과금은 힘들거 같네요     ,5
용락군,2022년 8월 29일,최고의 게임입니다  ,5
Nox,2022년 8월 28일,타 게임에 비하면 선녀,5
지옥불반도,2022년 8월 28일,저기 옆동네 노란색 친구는 시원하게  말 아먹고 마차 끌고 쿠데타 일으킬 지경인데 이쪽은 트럭 몇 대 곱씹어 먹고 나니 가출한 정신 돌아왔네  하긴 이걸 말아먹으면 전차 끌고 와야하니 뭐    사건 터질 때 마다 애기들 달래는  딸 랑이 마냥 사료를 뿌려대니   ,5
푸퍼,2022년 8월 28일,몰 루,5
이힛,2022년 8월 28일,빛용하 그는 신이였다,5
유메,2022년 8월 28일,옆집 말딸보다 갓겜인건 확실한게임,5
dltngns 12,2022년 8월 28일,에덴조약      파우스트 파우스트 ,5
키따,2022년 8월 28일,친구가  개월전에 같이하자고 하여 어쩔 수 없이 시작했던 게임이 지금까지 꾸준하게 하게 됨 앞으로  년간은 무난무난하게 잘 갈 것 같은 게임이고 용하형도 블루아카에 진심인 것 같고 나도 진심이 되어버렸다   ,5
새싹거북,2022년 8월 27일,이거 게임 아님,1
늦은새벽달,2022년 8월 27일,용하형 사랑해   형은 신이야  ,5
페텔기우스Youtube,2022년 8월 27일,블루아카의 과학력 세계제이이  일     ,5
시바견,2022년 8월 27일,    ,5
앙리퐁,2022년 8월 27일,스토리 한번 봐보세요,5
무민,2022년 8월 27일,김용하  그는 신이다 ,5
레틀스,2022년 8월 27일,굳,5
Persona Jin,2022년 8월 27일,스토리갓겜,5
정현우,2022년 8월 27일,메인스토리 더빙 해주셨으면 좋겠고    나중에 합동스킬같은거 나오면 좋겠어요,5
장송의프리렌,2022년 8월 27일,매출망,1
배준영,2022년 8월 27일,무엇보다도 개발자가 게임에 진심이라는 게 매우 자랑스럽다,5
C ode,2022년 8월 26일,갓 겜,5
조남진,2022년 8월 26일,다시 리뷰를 쓰고 싶어서 씁니다  저기 말키우는 옆집 게임은 유저 소통은  도 없는 게임이지만 블루아카이브는 공지와 새로운 소식 그리고 게임을 봤을때 게임에 대한 열정과 관심이 느껴져 유저들과 자기 게임을 정말 사랑한다는게 느껴집니다  적당한 광고와 처음에 조금 어설픈 점이 있었지만 문제점을 제대로 인식하고 개선과 발전해 나가는 모습이 잘 와닿았습니다  언제나 블루아카이브 재밌게 잘하고 있고 앞으로 나올 스토리와 이벤트 기대하고 있겠습니다  다만 아쉬운 점은 별점   점 드리고 싶은데  점밖에 없어서 아쉽네요    ,5
admit another,2022년 8월 26일,소녀전선하다가 넘어온건데 재미있슴 근데 스토리 해금하는게 좀 오래걸리기도하고 청휘석 모으는게 오래걸린다는 단점이있긴한데 그래도 재미는 있다,4
하루카,2022년 8월 26일,일러 갓겜,5
47 53,2022년 8월 26일,처으에는 별로였는데 참고 할수록 괜찮네,5
Eclairer,2022년 8월 26일,과금 과금 이젠 못하겠어,1
칠피아,2022년 8월 26일,캐릭터 너무 귀엽고 몰 루 단어 만든게 레전드 네요,5
김동수,2022년 8월 26일,유저를 많이생각해주는 게임인거같네요,5
Donguri,2022년 8월 26일,솔직히 재밌게 하고있다 허헣,5
장보영 (보영2),2022년 8월 26일,다시한번 갓겜이란걸 느낄수 있었습니다 ,5
스보리-Sbori,2022년 8월 26일,무과금이어도 운만 좀 따르면 할만하다는 생각은 드는 겜  재화같은 게 수급이 잘 안돼서 좀 빡세지만 모 경마게임이랑 달리 유저지향적 운영은 진짜 칭찬할만하다고 생각함,5
Jellyfish,2022년 8월 26일,진짜 너무좋음,5
치즈미엿국,2022년 8월 26일,몰 루,5
Frog's Friends,2022년 8월 25일,갓겜,5
yoon ki lee,2022년 8월 25일,스토리 갓겜,5
강산,2022년 8월 25일,캐릭터 귀엽고 개성있음 스토리도 은근 볼만함 이밴트 점검등등 사료를 꽤 많이 퍼줌 아쉬운점은 딱히 없는데 임무같은걸 밀때 좀 피곤한거  솔직히 씹덕이라면 한번쯤 해봐야 하는 갬 아니더라도 한번해보면 내가 씹덕이되는겜 그러니 사양하지말고 한번 잡숴봐,5
와베.,2022년 8월 25일,극 락,5
